Column1,MESSAGE,CATEGORY
52673,"[청송군청] 코로나19 확산 방지를 위하여 봄철 나들이 자제, 외부인 접촉 자제, 사회적 거리두기(1.5단계) 준수, 마스크 착용 등 개인방역수칙 준수바랍니다. ",2
1363,[해남군청] 전국적으로 코로나19 확진자 지속 발생. 군민들의 타지역 방문 자제 및 마스크 착용이 코로나19로부터 안전한 해남을 만듭니다. ,1
33088,"[구례군청] 순천, 광양, 하동, 남원 등 인근지역에서 코로나19 확진자 지속 발생중이니, 타지역 방문 및 모임 자제 하시고 반드시 마스크 착용하시기 바랍니다. ",1
14969,[영주시청] 9.28.(월) 00:00~ 10.11.(일) 24:00 까지 방문판매 등 직접판매홍보관에 대하여 집합금지됨을 알려드립니다. ,2
10612,"[곡성군청] 최근 확산 중인 코로나19는 강한 전염력과 빠른 전파력으로 집단감염 가능성이 높으므로 사람 간 거리두기, 마스크 쓰기 등 방역수칙을 준수 바랍니다. ",1
15749,"[보령시청] 가족과 이웃의 건강을 위해 거리두기, 손씻기 등 방역수칙을 준수해 주시고, 마스크 상시 착용으로 코로나19를 예방하는데 적극 동참해주세요. ",0
8710,"[곡성군청] 광주,전남 여러곳에서 코로나19 확진자 발생. 타지역 방문과 외출 자재,타지역 지인 우리지역 방문 자재권고,항상 마스크 쓰기등 방역수칙 준수바랍니다. ",1
5731,"[순창군청] 코로나19 전국 확산으로 타지역 감염자 다수 발생, 타지역이나 다수가 모이는 장소는 출입 자제 바랍니다. ",1
19792,"[순천시청] 순천, 광양, 여수에서 불분명한 감염이 확산되고 있으니 주말동안 외출을 자제해 주시고, 마스크 착용 방역수칙 준수 바랍니다. ",1
5922,"[고흥군청] 전남 사회적거리두기 2단계 격상 및 실내·외 마스크 착용 행정명령 발동. 인근지역 확진자 지속 발생하므로 타지역 방문, 모임등을 자제하시기 바랍니다. ",2
14666,"[홍성군청]주말사이 타지역 이동 및 여행등을 자제하고 실내외에서 반드시 마스크를 바르게 착용하여 (턱에 걸치기, 입만 가리기 X) 코로나19 예방에 동참바랍니다. ",0
53123,[광주광역시] 사회적거리두기 1.5단계 3.29(월)~4.11(일)까지 2주간 연장 ▶5인이상 사적모임 금지 유지 등 ※ https://c11.kr/nojb ,2
44085,[동해시청] 설 연휴 선별진료소 운영 안내 ▶기간: 2. 11(목) ~ 2. 14(일) ▶장소: 천곡동 보건소 ▶시간: 10~17시 ▶아프면 진단검사를 받아주세요 ,2
3219,[가평군청] 성북사랑제일교회 교인과 청평 하누리 재가복지센터 이용자 등 2명이 확진되었으니 군민께서는 야외 활동 시 마스크 착용 등 감염병 예방에 유의바랍니다. ,0
13019,"[영암군청]코로나19 예방을 위해 음식점, 카페 등 다중이용시설 이용 시, 음식을 먹을 때 외에는 항상 마스크를 착용하고 식사 중에는 최대한 대화를 자제바랍니다. ",0
40304,[성주군청] 코로나19 군민 행동 요령①마스크 착용 등 방역수칙 준수! ②성주군민 타지역 방문않기 ③자녀·친척 성주 방문 않기! ④모임 자제! ⑤거리두기 실천! ,0
19493,"[영암군청] ① 내일(13일)부터 마스크 미착용시 과태료가 부과됩니다. ▲대상시설: 유흥시설, 노래연습장, 실내스탠딩공연장, 방문판매등 직접판매홍보관, PC방, ",2
8503,[기장군청] 기장군민께서는 소중한 가족의 생명을 보호하기 위해 방역수칙을 준수하여 주십시오. ,0
15670,"[장흥군청] 코로나19 예방을 위해 타지역 방문 자제하고, 실내외 마스크 착용, 손 씻기, 사람간 접촉 최소화 등 방역수칙을 준수 하시기 바랍니다. ",0
34550,"[사상구청] 코로나19 확산방지를 위해 12.31. 18시부터 1.1. 09시까지 관내 모든 등산로(백양산, 엄광산, 승학산 등) 출입을 통제합니다. ",2
30225,[광양시청] 오늘 광양시보건소 선별진료소 19:00까지 운영합니다. ,2
44635,"[부안군청6] 코로나19 예방을 위해 타지역 방문 및 외부인 접촉 자제, 마스크 착용 등 생활방역수칙을 준수하여 주시기 바랍니다. ",0
2986,"[수원시청] 최근 교회 관련 집단감염이 급증하고 있으니 예배참석, 성가대활동, 종교소모임, 식사제공을 자제하고 방역수칙을 준수하여 주시기 바랍니다. ",1
22260,"[상주시청] 코로나19 감염 확산으로 수도권 및 타 지역 단계 격상, 김장철 왕래를 자제하시고 부득이 만날 때에는 마스크착용 등 방역수칙 준수바랍니다. ",2
7769,"[증평군청] 코로나19 차단 위해 군민께서는 타지역 방문, 불필요한 집합·모임·행사·위험도가 높은 일부 다중이용시설 이용 자제 및 마스크 의무 착용 바랍니다. ",0
26268,"[홍천군청]도내 홍천군을 포함한 일부 시군은 최근 감염으로 인한 확진자가 없음으로 2단계가 아닌 1.5단계로 하향 시행(12/8,0시)되니 착오 없으시기 바랍니다 ",1
14049,"[태안군청] 추석 명절 코로나19 예방을 위해 귀성 및 역귀성을 자제하시고, 시장, 마트 등 다중이용 장소에서는 반드시 마스크를 착용해 주시기 바랍니다. ",0
15873,[기장군 3단계 준하는 사회적 거리두기 4원칙 안내] 1.외출시 마스크 착용 필수 2.필수적 사회경제 활동 외 모든 활동 자제 ,2
3740,"[고창군청] 서울 경기 광주등에서 코로나19확산, 타지역 방문 및 각종행사, 종교소모임 자제, 생활속마스크쓰기, 거리두기등 방역수칙을 준수하여 주시기 바랍니다. ",0
15775,"[강릉시청] 나와 가족의 안전을 위해 개천절 등 수도권 불법집회 참석을 금지하시고, 남은연휴기간 개인방역수칙을 철저히 지켜주시기 바랍니다.. ",0
24387,"[남원시]일상생활과 밀접한 곳에서 코로나19 감염이 증가하고 있습니다. 사적모임,행사를 자제 또는 취소하고 타지역 거주자와 접촉자제를 부탁드립니다. ",1
11651,[당진시청②]당진시청 10시부터 운영재개하오니 시민여러분께서는 안심하시고 이용하시기 바랍니다. ,2
15289,"[사천시청]추석연휴 여행지·다중이용시설 방문 자제, 마스크착용·손씻기·소모임자제 등 개인 방역수칙을 준수하여, 안전한 추석명절을 보냅시다. ",0
48735,"[청양군청] 식당,카페 등에서 음식물 섭취시를 제외한 매순간 마스크 착용은 모두의 안전을 지키는 가장 손쉬운 방법입니다. 대화시에 마스크 착용! 잊지마세요. ",0
30565,"[홍천군청]최근 관내 코로나 확산세가 심각해짐에 따라, 연말연시 외출·모임·행사 취소/거리두기/밀폐공간 소독·환기/마스크 착용 등 방역수칙을 철저히 준수바랍니다. ",1
44708,[순창군청]2.15(월)0시~2.28(일)24시 사회적거리두기 1.5단계로 완화.유흥시설 22시~05시 운영시간 제한/5인부터 사적모임금지/방역수칙 준수바랍니다 ,2
679,"[경상북도청] 신종 코로나바이러스 감염증이 아파트와 헬스장, 골프장 등 일상 곳곳으로 전파되고 있습니다. 마스크착용, 손씻기 등 생활속 거리두기를 생활화 합시다. ",1
4970,"[구례군청] 코로나19 확진자가 전국적으로 확산중. 수도권 및 타지역 방문을 자제해주시고, 마스크 착용, 2m거리두기, 손씻기 등 생활방역수칙 준수바랍니다. ",1
14418,"[공정위] 방문판매를 통한 코로나19 감염 지속, 불법 방문판매업체 주관 설명회,세미나 등 참석 자제 및 즉시 신고해 주시기 바랍니다.(공정위,지자체,안전신문고) ",1
48119,[용산구청]용산역 임시선별진료소를 우천으로 인한 시설 보수로 3.2.(화) 1일간 미운영하오니 착오 없으시기 바랍니다. ,2
19486,"[영주시청]11.13(금)부터 중점·일반관리시설,대중교통,의료기관,주야간보호시설,집회장등 마스크착용 의무화,미착용시 과태료(10만원)부과, 마스크를 꼭 착용합시다 ",2
29671,"[광주광역시]친밀한 지인, 친척, 가족간 감염이 다수 발생하고 있습니다. 마스크착용, 추워도 주기적 환기.소독, 모임시간 최소화 등 방역수칙을 지켜주시기 바랍니다 ",1
256,"[전라북도청]최근 충청권,광주권에서 경로를 알 수 없는 코로나19감염이 심각한 상태입니다. 도민들께서는 해당 지역을 불가피하게 방문시 반드시 마스크 착용바랍니다. ",1
12792,"[고창군청]""코로나19예방 건강한 추석 보내기""▶올 추석은 나의 가족을 위해 집에 머무르기▶벌초는 가급적 대행서비스▶부득이한 경우 현지 만남 최소화하기바랍니다. ",0
27506,"[청송군청] 최고의 백신은 마스크 착용! 코로나 확진자 연일 600명 이상, 인근 시군 확진자 발생. 고향 및 타지역 방문, 불필요한 외출·모임 자제바랍니다. ",1
26606,[고흥군청]①오늘(12.8.) 거리두기 2단계 격상. 유흥시설·노래연습장·실내체육시설 22시이후 운영중단▶카페 포장·배달만 가능▶식당 22시이후 포장·배달만 가능 ,2
40169,"[곡성군청] 가족, 지인 등 5인이상 사적모임 금지, 타지역 방문자제 바라며 증상유무와 상관없이 선별진료소에서 무료로 검사 가능함을 알려 드립니다. ",0
15976,"[장흥군청] 코로나19 예방을 위해 비대면 종교활동, 단체식사 금지, 타지역 방문 자제, 언제나 마스크 착용 등 방역수칙 준수바랍니다 ",0
3302,"[장성군청]서울·경기 사회적 거리두기 2단계 격상, 수도권 등 타지역 방문을 자제하여 주시고 마스크 착용, 거리두기, 개인위생수칙을 철저히 지켜주시기 바랍니다. ",2
32345,[구례군청]코로나19 특별방역기간 연말모임 취소▶종교활동 비대면진행▶가정에서 머무르기▶항상 마스크착용▶여러분의 동참이 나와 내 이웃을 코로나로부터 지켜냅니다. ,0
32690,"[청송군청] 확진자 연일발생 증상유무 관계없이 누구나 현서문화체육공원, 청송보건의료원 선별진료소 방문 무료검사 바랍니다. ",1
42348,[목포시청] 사회적 거리두기 2주간(~2.14) 연장▲5인 이상 집합금지▲타지역 방문 자제▲마스크 착용▲증상 발현시 선별진료소를 방문하여 검사 받으시기 바랍니다. ,2
5719,"[정읍시청3]코로나19 예방을 위해 마스크착용 의무화 행정조치 시행중입니다. 마스크착용, 손씻기(소독), 생활속거리두기(2m)수칙 준수바랍니다 ",2
29456,"[포항시청]12.18(금) 0시부터 포항시 내 유흥시설 5종 (유흥주점,단란주점,콜라텍,감성주점,헌팅포차) 집합 금지 행정명령을 발령하오니, 협조 부탁드립니다. ",2
50639,"[완도군청] 코로나19 예방위해 수도권 등 타 지역 방문 자제, 다중이용시설 방문 주의, 5인 이상 사적모임 금지, 실내외 마스크 착용 등 방역수칙 준수바랍니다. ",0
9884,"[보성군]코로나19가 전남에서 광범위하게 발생중입니다. ①실내외 마스크착용 ②타지역방문,모임,외출 자제 ③사람간 거리두기 등 철저한 방역수칙 지키기! 잊지마세요! ",1
13961,"[대구광역시] ""마스크 쓰GO 운동""에 적극 참여합시다! 대구희망지원금 신청이 9.25(금)마감되오니, 미신청인은 감염병예방을 위해 가급적 온라인으로 신청바랍니다 ",0
14433,"[영암군청] 추석을 앞두고 시장, 마트 등의 이용객 증가가 예상되니, 코로나19 예방을 위해 다중이용시설 방문 시 반드시 마스크를 착용하고 접촉을 최소화바랍니다. ",0
10422,[진주시청] 8.28.부터 마스크착용 의무화가 시행되었습니다. 마스크는 나와 우리 모두를 위한 최고의 방역입니다. ,2
41517,"[울산광역시]①2.1.(월)부터 긴급재난지원금 지급, 주소지 관할 행정복지센터 방문신청, 신속한 처리를 위해 가급적 오후시간 방문 바랍니다. ",2
48701,[담양군청]봄철 외부활동 증가로 지역감염 확산 우려▲타지역 방문 및 외출 자제▲외부활동후 의심증상시 관할 보건소에서 코로나19 검사받기 등 방역수칙 준수바랍니다. ,1
35383,"[함평군청] 사회적거리두기 2단계 1.4.(월)~1.17.(일) 2주간 연장 시행. 5명 이상 사적모임 금지, 비대면 종교활동, 마스크착용 등 방역수칙 준수 바람 ",2
49094,"[경주시청]최근 외국인근로자의 코로나19 감염사례가 빈번하게 발생하고 있으므로, 외국인 고용사업장에서는 감염병예방을 위해 사회적거리두기를 준수해 주시기 바랍니다. ",1
41281,"[영양군청]코로나19 확진자가 인근지역에서 급증하고 있습니다. 외부인과의 접촉, 모임·행사를 자제하시고 마스크 착용 등 개인방역 수칙을 준수 바랍니다. ",1
15032,"[충주시청] 코로나 확산 방지를 위하여 참여와 실천이 중요합니다. ①대면 소모임, 단체식사 자제 ②추석 고향방문 및 역귀성 자제 ③개천절 광화문집회 참석금지 ",0
17079,"[고흥군청] 가을 단풍철을 맞아 단체관광을 가급적 자제하여 주시고 마스크 착용, 거리두기 등 방역수칙을 철저히 준수하여 주시기 바랍니다. ",0
16656,"[보령시청] 코로나19는 휴일이 없습니다. 백신과 치료제를 개발하기 전에는 사회적 거리두기, 손씻기, 마스크 착용 등 방역수칙을 항상 준수해주세요. ",0
9581,"[순창군청] 광주,전남 등 코로나19 지속 발생중. 타지역 방문과 외출 자제, 집에 머무르기 등 사람간 접촉을 최대한 억제 바랍니다. ",1
15348,"[고성군청]관내 낚시객, 휴게소 이용객, 다중이용시설 종사자 모두 마스크를 반드시 착용하여 주시고 개인방역수칙을 준수하여 코로나19 전파를 막고 건강을 지킵시다. ",0
23137,"[함양군청] 거리두기 1.5단계 격상, 자세한 사항은 군홈페이지(hygn.go.kr) 참고, 아프면 검사 후 3~4일 집에 머무르기 등 개인방역수칙 준수바랍니다. ",2
478,"[광주광역시]오늘 종교활동은 가급적 온라인으로 대체해 주시고 불요불급한 외출, 다중이용시설 방문은 자제바라며, 외출시엔 반드시 마스크를 착용하시기 바랍니다. ",0
29707,"[영주시청]11월13일부터 마스크 착용 의무화 시행중, 미착용시 위반당사자는(10만원이하), 시설관리운영자(300만원이하) 과태료 부과되니 마스크를 꼭 착용합시다 ",2
12957,[보은군청]마스크착용 의무화. 미착용시 과태료(10월13일부터)가 부과됩니다. 코로나19 예방을 위해 마스크를 착용하여 주시기 바랍니다.(043-540-5667) ,2
3260,"[무안군청] 코로나19 지역감염 확산방지를 위해 수도권 방문을 가급적 자제하시고, 마스크착용, 사회적 거리두기 등 개인방역 수칙을 준수하시기 바랍니다. ",0
30315,"[괴산군청] 검사를 원하시는 분들은 보건소(선별진료소)로 방문하여 주시고, 마스크의무 착용과 모임 및 외출자제 등 방역에 적극 협조바랍니다. ",0
4201,"[완도군청]전국적으로 확진자가 급증, 휴가철 완도지역을 방문하는 관광객 및 가족, 지인 대면시 마스크 착용, 거리유지 등 방역수칙을 준수하시기 바랍니다. ",1
10777,"[고창군청]코로나19 사회적거리두기2단계 9.20일까지 2주연장. 타지역 방문과 모임자제, 비대면 종교활동 전환권고, 식사시간외에는 반드시 마스크 착용바랍니다. ",2
35362,[예천군청]거리두기 2단계 연장(1.4~1.17.) ▶5명부터 사적모임 금지 ▶숙박시설 2/3 예약제한 ▶종교활동 비대면 ▶마스크 착용 등 방역수칙 준수바랍니다. ,2
39,"[전남도청] 광주지역 확진자 급증으로 반드시 마스크를 쓰셔야합니다(사례: 확진자와 함께 입원실 방문, 승용차 동승했지만 마스크 써서 접촉자가 음성판정 받았습니다) ",1
14324,[보령시청] 코로나19 예방을 위하여 마스크를 항시 착용해 주세요. 추석 명절에 고향방문 및 외출을 자제해 주시고 전화로 부모님께 안부를 전해주세요. ,0
26252,[전북도청1] 12월 8일 0시부터 무주·장수군을 제외한 전라북도 전역에 사회적 거리두기가 2단계로 격상되오니 시설·활동별 강화된 방역수칙을 반드시 준수바랍니다. ,2
20955,[구례군청] 전국적으로 코로나19 확진자가 지속 발생중입니다. 식당 및 카페에서 음식·음료를 먹거나 마실때를 제외하고 항상 마스크를 착용하시기 바랍니다. ,1
1945,[장흥군청] 광주지역 확진자 다수발생! 가급적 확진자 발생지역 방문 자제하시고 마스크 착용 등 방역수칙을 준수하시기 바랍니다. ,1
24381,"[중대본] 거제시 긴급돌봄교실 내 추가전파가 없었던 이유, 마스크 착용에 대한 철저한 관리감독과 실천 덕분이었습니다. “안전한 학교, 오늘도 잊지마스크!” ",0
40284,"[담양군청] 주말 외출시 5인이상 사적모임 금지 및 마스크 착용, 개인별 음식 덜어먹기 등 방역수칙 준수 바랍니다. ",0
10774,"[강릉시청]감염경로 불특정 확진자 발생, 외출을 삼가시고, 방역수칙을 철저히 준수하여주시기바라며, 확진자동선은 홈페이지,카카오채널에서 확인할 수 있습니다. ",1
12760,"[경상북도청] 도내 동충하초, 산양삼 등 방문판매업 관련 확진자가 계속 발생하고 있습니다. 도민들께서는 방문판매업 사업설명회 참석을 자제해 주시기 바랍니다. ",1
16072,"[곡성군청] 발열,기침 등의 코로나19 의심증상이 있는 분은 외출을 삼가고,보건의료원에서 상담받으시기 바라며, 외출 시 마스크를 반드시 착용해주시기 바랍니다. ",0
48420,"[기장군청] 3/1~3/14까지 사회적거리두기 1.5단계 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. ",2
42505,[여수시청][긴급재난지원금]②현장방문 신청 시 마스크쓰기 등 철저한 개인 방역 수칙 준수 및 자세한 사항은 시 홈페이지(yeosu.go.kr)를 참고바랍니다. ,2
3380,"[영등포구청] 코로나19 사회적 거리두기 2단계 격상(8/16~)에 따라 다중이용시설 이용 및 외출, 소모임 자제, 개인위생수칙 준수해 주시기 바랍니다. ",2
17066,"[기장군 사회적 거리두기 1단계 3원칙] 1.마스크 착용 필수 2.각종 시설 방문시 방역수칙 준수 철저 3.불필요한 행사,모임 참석 및 다중이용시설 방문 자제 ",2
40909,[예산군청]인근지역 집단 지역감염 지속발생/이번 설명절은 타지역 방문과 가족·지인간 모임 자제/영상통화로 마음 전하기/증상 의심 시 보건소 이용 무료검사 받으세요 ,1
16137,"[고흥군청]추석연휴 이후 발열, 기침 등 코로나19 의심증상이 있는 분은 외출을 자제하고 보건소에서 상담받으시기 바라며, 실내외에서 반드시 마스크 착용 바랍니다. ",0
26164,"[구례군청] 12월 8일(화) 0시부터 3주간 전라남도 사회적 거리두기 2단계로 격상됩니다. 외출·모임 자제, 마스크착용등 강화된 방역수칙을 철저히 준수바랍니다. ",2
35568,"[완도군청]③▲숙박시설 객실수의 2/3이내 예약제한, 파티를 위한 객실 운영 금지▲파티룸 집합금지▲종교활동 비대면, 모임·식사 금지, 적극적인 협조 부탁드립니다. ",2
3878,"[금산군청]코로나19 급증 관련 수도권 방문을 자제바라며, 최근 서울 사랑제일교회, 용인 우리제일교회 방문자는 보건소 선별진료소에서 검사받기 바랍니다. ",1
2451,"[여수시청] 휴가철을 맞아 많은 관광객이 우리 시를 방문하고 있습니다. ①외출자제, ②마스크 착용, ③거리두기, ④손 씻기 등 방역 수칙을 실천해 주세요. ",0
31449,[장수군청] 연말연시 방역대책('20.12.24.~'21.1.3.) 준수 ▲5인이상 모임 금지(식당 이용 불가) ▲종교시설 비대면 예배 ▲마스크 필수 착용바랍니다 ,2
6519,"[단양군청] 오늘부터 사회적 거리두기 2단계가 전국적으로 시행됩니다. 실내 50인 이상, 실외 100인이상 집합금지. 항상 마스크 착용과 방역수칙을 준수바랍니다. ",2
47802,[완도군청]신학기 개학 및 봄철 활동량 증가에 따른 지역 감염지수가 높아질 우려가 있습니다. 시설 및 개인 방역수칙을 철저히 지켜 코로나19를 예방합시다. ,1
5914,[전남도청] ②유흥주점·노래연습장·PC방 등 고위험시설 운영 중단 ③노인요양병원과 시설 면회금지 ④투자설명회와 방문판매업 집합 금지 등에 적극 협조바랍니다. ,2
28272,"[함양군청] 코로나19 확산세 지속, 위험지역 방문 또는 의심증상 시 바로 검사를 해주시고, 가급적 외출 및 타지역 방문을 자제해 주시기 바랍니다. ",1
22739,[해남군청] 전국적으로 감염경로 불명확한 확진자가 다수 발생. 발생지역을 다녀오신 후 기침·발열 등 감기 증상이 있는 분은 즉시 해남군보건소에서 검사 바랍니다. ,1
1364,"[함평군청]코로나 바이러스를 막는 가장 중요한 방역수칙은 마스크 착용 생활화입니다. 군민들께서는 외출을 자제하시고, 외출시에는 마스크를 반드시 착용바랍니다. ",0
28333,"[김천시청] 최근 서울, 경기 등 수도권 지역에서 코로나19 확진자가 급증하고 있으니, 수도권 지역 방문 및 모임·행사를 자제하여 주시기 바랍니다. ",1
20682,[성주군청]최근 소규모 모임에 코로나19가 증가하고 있어 재유행 방지를 위해 결혼식·장례식·김장모임 등 가족모임과 타지역 행사·집회참석 자제하여 주시기 바랍니다. ,1
47424,"[완도군청]25일 오늘 신규 확진자 조치사항으로 이동 선별진료소 운영, 완도읍 00마을 주민 등 396명 PCR검사 결과는 내일 오전중 공지하겠습니다. ",2
39194,[장흥군청] 1월 31일까지 사회적 거리두기 2단계 연장 ▲5인부터 사적 모임 금지 ▲유흥시설 집합금지 ▲노래연습장·실내체육시설 21시~익일05시까지 운영 중단 ,2
9263,"[보성군] 주말 종교활동은 가급적 비대면 예배로 실시하여 주시고, 타지역 방문 및 외출 자제, 마스크 착용, 개인간 거리두기 등 방역수칙을 철저하게 지켜주세요! ",0
5927,[수영구청]코로나19의 재확산에 따라 8.21.부터 광안리해수욕장 폐장조치 및 물놀이 편의시설 운영이 종료됩니다. 해수욕장의 안전한 방역관리에 최선을 다하겠습니다 ,2
14466,"[부산시]추석연휴(9.30.~10.4.) 영락, 추모공원은 전면폐쇄/ 온라인 사전예약제(실외시설 제외)를 이용바랍니다. ※ 영락,추모공원 홈페이지 참조 ",2
40295,"[강진군청]광주,영암,순천,광양에서 코로나19 계속 발생중,발생지역 방문 자제,5인이상 사적모임 금지,실내외 마스크 항상 착용등 방역수칙 준수하시기 바랍니다. ",1
95,"[해남군청] 최근 광주, 전남에서 500여명의 확진자가 발생, 군민여러분께서는 광주 등 타지역 방문을 자제하고 마스크 쓰기와 손씻기 등 방역수칙을 준수바랍니다. ",1
44092,[보성군]설 연휴(2.11.~2.14.)동안 보건소 선별진료소를 09시부터 18시까지 운영합니다. 조금이라도 증상 의심 시 무료검사 받으세요.(☎850-8816) ,2
20765,"[남해군청] 경남, 전남 인근시군에서 확진자가 발생하고 있습니다. 군민께서는 발생지역 방문자제 및 마스크 착용 등 방역수칙을 준수하여 주시기 바랍니다. ",1
19073,"[남해군청] 마스크 착용 의무화에 따른 과태료 부과가 11.13(금)부터 시행됩니다. 부과시설, 장소 등 자세한 내용은 남해군청 홈페이지를 참조하시기 바랍니다. ",2
2762,[경상북도청] 휴가철 코로나19 예방 3가지 수칙 ①마스크 착용하기②혼잡하고 밀폐·밀접된 장소 피하기③사람 간 2m이상 거리두기를 생활화 합시다 ,0
354,"[김해시청] 음식점은 ①손소독제 비치 ②개별용기 음식제공 ③종사자 마스크 착용하시고, 이용자는 ①식사 전·후 마스크 착용 ②띄어 앉기 ③음식 덜어먹기 실천바랍니다 ",0
12320,"[구례군청] 항상 마스크 착용, 외출 및 모임, 타지역 방문 자제, 주말 비대면 예배 등 코로나19 방역은 자신부터! 사회적 거리두기에 적극 동참해주세요. ",0
34432,"[고성군청] 12.31~1.3 행정명령 - 유흥,단란주점 : 집합금지 - 노래방 : 21시까지 운영 - 카페 : 포장,배달만 가능 ",2
30095,"[횡성군청]도내 코로나19 확진자가 계속하여 발생하고 있으니 수도권 방문, 주말 외출, 각종 모임등을 취소하시고 집에서 안전하게 보내시기 바랍니다. ",1
32192,[울진군청]마스크 착용 등 방역수칙 준수하여 가족과 이웃을 지킵시다! 24일 울진군 코로나19 대응상황 ☞ http://reurl.kr/4C8EBA82AU ,0
36775,"[태백시청]코로나19 확산을 막기위하여 타지역 방문 및 불필요한 외출을 자제하여 주시고, 5명부터 모임 금지, 마스크 상시 착용등 방역수칙 준수를 부탁드립니다. ",0
26547,[영암군청]금일 사회적거리두기2단계 시행 ▲유흥시설·노래방·실내체육시설 22시 이후 운영중단 ▲식당·카페 22시 이후 포장·배달만 허용 등 방역지침 준수바랍니다. ,2
31198,[목포시청] 코로나19 ▲연말연시 모임 및 회식자제▲타지역 방문 자제▲실내 주기적 환기▲의심 증상 발현 시 선별진료소 검사 바랍니다. ,0
36070,"[삼척시청]연말연시 특별방역 및 거리두기 2단계 연장 운영 중. 5인 이상 사적 모임 금지, 친척·지인 만남 및 타지역 방문 자제 등 방역수칙 준수 바랍니다. ",2
491,"[무안군청] 주말 종교활동, 모임, 타지역 방문 자제 당부드립니다. 코로나 방역의 시작과 끝은 '마스크쓰기' 입니다. 나와 이웃을 위해 마스크 착용 바랍니다 ",0
44328,[고창군청]▲귀성객과 만남 최소화 ▲5인이상 사적모임 금지 ▲의심증상 있으면 검사받기 ▲상시 마스크 착용으로 건강하신 설명절 되세요. ,0
5391,"[인천광역시 행정명령] 인천시 거주자, 방문자는 실내(취식 등 제외), 실외(다중집합 시)에서 마스크를 반드시 착용하시기 바랍니다. ",2
1531,[영광군청] 방문판매를 통한 감염사례가 발생하고 있습니다. 가정방문판매 이용 및 방문판매장 출입을 자제하시고 마스크를 반드시 착용하시기 바랍니다. ,1
48243,"[홍성군청]식당·카페 취식중 대화자제 및 덜어먹기 ▲식사 전후 마스크 착용 ▲좌석 한칸 띄어앉기 ▲코로나19 예방수칙, ‘의무’이자 ‘배려’입니다. ",0
1444,"[영주시청]코로나19 확진자가 방문판매업소, 소규모 모임등에서 지속 발생되고 있습니다. 방문판매업소 방문과 모임을 삼가시고, 마스크를 항상 착용해주시기 바랍니다. ",1
20379,"[영광군청] 순천,광양등 전남,광주등 전국에서 코로나19 확진자 다수 발생, 타지역 방문을 자제하시고, 마스크 착용, 손씻기등 수칙 준수 바랍니다. ",1
40337,"[남해군청] ▶도내 가족, 지인 모임을 통한 감염사례 지속 증가 ▶코로나19 확산 방지를 위해 5명부터 사적모임 금지 및 방역수칙 준수 당부드립니다. ",1
245,"[고창군청]군청홈페이지 및 안내문자로 게시하겠습니다. 마스크 착용, 손씻기 등 방역수칙 준수 및 모임을 최대한 자제하여 주시기 바랍니다 ",0
25996,[담양군청] 일상생활 공간 중심으로 코로나 확진자 지속 발생 ▶회식·모임 취소 또는 연기 ▶주기적으로 환기·소독 실시 ▶마스크 착용 등 방역수칙 준수 바랍니다. ,1
13674,"[청송군청] 주말 타지역 친지 방문 자제, 가급적 벌초 대행 서비스 이용, 마스크 착용 등 방역수칙을 준수해 주시기 바랍니다. ",0
18421,[경상북도청] “코로나19 감염증” 주말 불필요한 모임 및 행사를 자제하고 재확산 방지를 위해 올바른 마스크 착용으로 나의 가족과 이웃의 건강을 보호합시다. ,0
34483,"[청도군청]연말연시 외출 모임 자제, 주기적 환기 소독, 마스크 항시 착용, 의심증상 시 검사받기 등 코로나19 대응에 철저를 기하시기 바랍니다. ",0
43535,"[장흥군청] 2월 8일부터 14일까지 식당, 카페, 실내체육시설, 노래연습장, 방문판매업은 22시까지 영업시간 연장됩니다.(그 외 거리두기 2단계 현행유지) ",2
44881,"[전남도청] 종교활동 시 좌석간 2m 사회적 거리 두기, 종교시설 주관 각종 대면 모임과 식사 금지, 마스크 착용 등 방역수칙 준수하시기 바랍니다. ",0
29121,"[김해시청]12.28.월까지 임시선별진료소 운영/서부건강지원센터(330-7971,4871), 진영읍보건지소(330-7903),동부치매안심센터(320-5961) ",2
8277,"[진도군청]코로나19가 광주, 전남으로 확산되고 있습니다. 집안에만 머무리기, 항상 마스크 쓰기, 사람간의 접촉 최소화 등 방역수칙을 철저히 준수바랍니다. ",1
9280,"[인천광역시]강화된 사회적거리두기 2단계시행 1일차. 3밀(밀폐,밀집,밀접)환경을 피하고, 확진자의 접촉자 등 감염의심자는 가까운 보건소에서 검사받으시기 바랍니다 ",2
12400,"[청송군청] 추석벌초 시 지인, 친척 접촉자제하고 가급적 대행서비스 이용 / 종교활동 대면예배 자제, 마스크 착용 등 방역수칙 준수 바랍니다. ",0
8048,[경주시청]수도권발 코로나19 확진자가 지속적으로 확산되고 있습니다. 타지역방문ㆍ타인과 접촉ㆍ모임 자제ㆍ 마스크착용 의무화 등 사회적 거리두기를 실천바랍니다. ,1
47314,[경주시청] 코로나19 재확산 방지를 위하여 의심 증상이 있으신 분은 즉시 보건소를 방문하여 검사 받으시기 바랍니다. ,0
12002,[목포시청] 코로나19 예방을 위해▲불필요한 외출·모임은 연기나 취소 ▲마스크 반드시 착용▲2m 거리두기▲밀집·밀폐·밀접장소 가지 않기를 지켜주세요. ,0
